dataset,dataset_version,split,image_filename,image_relative_path,image_sha256,file_size_bytes,width,height,channels,image_mode,exif_orientation,label_filename,label_relative_path,pairing_status,annotation_count,class_ids,class_names,validation_status,validation_issue_count,human_triage_outcome,repair_authorized
gyu_det,v3,train,2645.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2645.JPG,736776dc917d285b044b7a1afd35e73350432edd132151355abcdd230aed5c3d,3113767,4608,3456,3,RGB,1,2645.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2645.txt,exact_pair,7,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2647.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2647.JPG,d6369d15465e880e9cbb72cb01012c6028702e6bd580d958177c657dd0eaf0bb,3651898,4608,3456,3,RGB,1,2647.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2647.txt,exact_pair,5,"[1, 2]","[""Breakage"", ""Comb""]",valid,0,[],False
gyu_det,v3,train,2648.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2648.JPG,bf2596d2b66e96291a0eb7f22953b0afbea215bf2371fb9491166d4271e1241a,2854149,4608,3456,3,RGB,1,2648.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2648.txt,exact_pair,8,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2649.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2649.JPG,72c708bc46ab0456bf43c9746deeb38fbaaed3382186d99f6c358a1e10e9d54a,3403528,4608,3456,3,RGB,1,2649.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2649.txt,exact_pair,4,"[1, 2, 3]","[""Breakage"", ""Comb"", ""Hole""]",valid,0,[],False
gyu_det,v3,train,265.JPG,data/raw/gyu_det/v3/extracted/train/train/images/265.JPG,fcd715fcb69a665cf85af62f743020d649c997135e2087e36666a26dc36c2221,1326155,2736,1824,3,RGB,1,265.txt,data/raw/gyu_det/v3/extracted/train/train/labels/265.txt,exact_pair,4,"[1, 2, 4]","[""Breakage"", ""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2650.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2650.JPG,1927b17bce4095feee0c66b846aebcdf45e127316d01ad88b516a994bb6b6d63,3746952,4608,3456,3,RGB,1,2650.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2650.txt,exact_pair,8,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2651.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2651.JPG,80ff64ddfe977f89ddce6f6d19f3736fa8cf122c9b9e0da88e8ba24add811650,2504379,4000,3000,3,RGB,1,2651.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2651.txt,exact_pair,7,"[1, 2, 4, 5]","[""Breakage"", ""Comb"", ""Reinforcement"", ""Seepage""]",valid,0,[],False
gyu_det,v3,train,2653.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2653.JPG,3ea180a748043c629f4cd6238fea496cc9b252c10c1c39673d181b8b560dc27a,3932148,4608,3456,3,RGB,1,2653.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2653.txt,exact_pair,3,[2],"[""Comb""]",valid,0,[],False
gyu_det,v3,train,2655.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2655.JPG,e84ca2478415c5d528428d7a120cb948e404e11e452ecc22640b762a64420c2a,3743007,4608,3456,3,RGB,1,2655.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2655.txt,exact_pair,8,"[1, 2, 3, 4]","[""Breakage"", ""Comb"", ""Hole"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2656.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2656.JPG,e2a5deaa0c582ab3ad3cd8da2a117c2c147ede7fdc8186180f3efd37b99087a8,3747275,4608,3456,3,RGB,1,2656.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2656.txt,exact_pair,6,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2657.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2657.JPG,5dfac642c4541f2377aff9df79865d6be859a1a783b578067ffbe5c866b74dce,3722630,4608,3456,3,RGB,1,2657.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2657.txt,exact_pair,2,"[2, 3]","[""Comb"", ""Hole""]",valid,0,[],False
gyu_det,v3,train,2658.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2658.JPG,16be02d9f661177e2a053996a8e48971b3ee45fd8c6b943f49fe7e29247eed1b,3767463,4608,3456,3,RGB,1,2658.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2658.txt,exact_pair,5,"[2, 4]","[""Comb"", ""Reinforcement""]",warning,1,[],False
gyu_det,v3,train,2659.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2659.JPG,de98be946748c23e744726b98b2bd52361febebccf8ae751cf3c07f17c40536b,3064829,4608,3456,3,RGB,1,2659.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2659.txt,exact_pair,10,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,266.JPG,data/raw/gyu_det/v3/extracted/train/train/images/266.JPG,6d5db8c4f0d3e2a4bd0637db7793078a0e3893f71810c27cfb602334ecbead5a,1830937,2736,1824,3,RGB,1,266.txt,data/raw/gyu_det/v3/extracted/train/train/labels/266.txt,exact_pair,9,"[0, 1, 4]","[""Crack"", ""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2660.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2660.JPG,3e2b19fbda1da19136a8d9e4d6184ec93620011daacec000dab1a3ba7af2f7e7,4024600,4608,3456,3,RGB,1,2660.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2660.txt,exact_pair,3,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2661.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2661.JPG,d86d64d4e614182b333d0281fccad6a13d8f0563669db7d5f69bd4aeaf1fcc64,3997323,4608,3456,3,RGB,1,2661.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2661.txt,exact_pair,7,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2662.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2662.JPG,e4b031a66d057f4066b931a353d8efa5b8accc3eaa7179b825998d859dc10f2d,3036174,4000,3000,3,RGB,1,2662.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2662.txt,exact_pair,5,"[1, 4, 5]","[""Breakage"", ""Reinforcement"", ""Seepage""]",valid,0,[],False
gyu_det,v3,train,2663.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2663.JPG,824048a9b211215b234512b8fdc3d7c93c6eec1104a23a2ded69352b4d279df1,3579213,4608,3456,3,RGB,1,2663.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2663.txt,exact_pair,6,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2664.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2664.JPG,e9811c114b62766ab688bcfa7d44a9e066c79ec456bb5ddef202293b8b4b3b0f,3955523,4608,3456,3,RGB,1,2664.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2664.txt,exact_pair,22,"[1, 2, 3, 4]","[""Breakage"", ""Comb"", ""Hole"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2665.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2665.JPG,ee295469bfccbe83f5defd701ab99b89f43e1101e8cbf778c609f3d87ea737ff,3893192,4608,3456,3,RGB,1,2665.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2665.txt,exact_pair,16,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2666.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2666.JPG,6bb232c5ed061f0baa0170ae778f68c7f4f9cd2894c2a71e2ea88663ec5c422f,3437189,4608,3456,3,RGB,1,2666.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2666.txt,exact_pair,4,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2667.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2667.JPG,59e62e34bea647321615aa9fc6f7c9476c05c03e8d290f73f08345ba1d02a97b,3739812,4608,3456,3,RGB,1,2667.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2667.txt,exact_pair,16,"[1, 2, 4]","[""Breakage"", ""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2668.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2668.JPG,f86a3e14a50c1ba6e9336defa7595f8ec373a047edb3424ce960b827ce9e590a,3264673,4608,3456,3,RGB,1,2668.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2668.txt,exact_pair,3,"[3, 4, 5]","[""Hole"", ""Reinforcement"", ""Seepage""]",valid,0,[],False
gyu_det,v3,train,2669.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2669.JPG,38b6543475d49912b6a9478a64c1a9dcfafe4f0c70fc73fcc4bbb35d43b8aae7,3837338,4608,3456,3,RGB,1,2669.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2669.txt,exact_pair,9,"[1, 2, 4]","[""Breakage"", ""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,267.JPG,data/raw/gyu_det/v3/extracted/train/train/images/267.JPG,c8061e1839ede6f4880194055480381dcf49b87e69814b4c7c2b8ea4bf5e4b43,1531909,2736,1824,3,RGB,1,267.txt,data/raw/gyu_det/v3/extracted/train/train/labels/267.txt,exact_pair,3,[0],"[""Crack""]",valid,0,[],False
gyu_det,v3,train,2671.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2671.JPG,85e76214de98a766141d1170ebeb545fd624c867932f9a902ddfbe815f08ca95,3155799,4608,3456,3,RGB,1,2671.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2671.txt,exact_pair,4,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2674.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2674.JPG,4ec09a34fd6edd0b2ce260d279d5c256f8ec1071822cc7794c46272c71bebe6e,2660730,4000,3000,3,RGB,1,2674.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2674.txt,exact_pair,9,"[1, 3, 4, 5]","[""Breakage"", ""Hole"", ""Reinforcement"", ""Seepage""]",valid,0,[],False
gyu_det,v3,train,2675.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2675.JPG,322ae5b4bbc1408750296379d70017802585565cbea472736b9e114cc186fad5,3576944,4608,3456,3,RGB,1,2675.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2675.txt,exact_pair,10,"[2, 3, 4]","[""Comb"", ""Hole"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2676.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2676.JPG,349dbe8da271aa207bfa9c119952243f756ed59593f81b2d4bb92d445ccdc858,3893577,4608,3456,3,RGB,1,2676.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2676.txt,exact_pair,11,"[2, 3, 4]","[""Comb"", ""Hole"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2678.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2678.JPG,cad9114b5a509882ebafb1a161e259b21557245aa8ea1f133962bbedccc66ced,4033159,4608,3456,3,RGB,1,2678.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2678.txt,exact_pair,7,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2679.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2679.JPG,07bf67305988cc1e61c59d83130f2565acb9286be9ca4eb119448c632286fef1,3976681,4608,3456,3,RGB,1,2679.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2679.txt,exact_pair,8,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2681.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2681.JPG,2397a1e8fbfece1ccad13fb5450ce67d88004bec22420bdb8ed72fc03673afee,3767362,4608,3456,3,RGB,1,2681.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2681.txt,exact_pair,5,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2682.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2682.JPG,d19755916ab960401b213ea7ac7522adac9fa8d49205b09400febcad7d7fe965,3709992,4608,3456,3,RGB,1,2682.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2682.txt,exact_pair,11,"[1, 2, 4]","[""Breakage"", ""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2683.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2683.JPG,1bff2c79b862e842548cf2367b3339ec406ff9f95fec185323066180bc318fc6,3449715,4608,3456,3,RGB,1,2683.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2683.txt,exact_pair,10,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2684.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2684.JPG,acf53ebec26fa02d6d01a5915060a37badbee3cb42128bed86a76fbd6bc555b4,3289727,4608,3456,3,RGB,1,2684.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2684.txt,exact_pair,4,"[2, 3, 4]","[""Comb"", ""Hole"", ""Reinforcement""]",warning,1,[],False
gyu_det,v3,train,2685.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2685.JPG,6b77ab67655c4258e09a3fd9fff01b59c19485f0c15614795675c6d3734d1a71,2929683,4000,3000,3,RGB,1,2685.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2685.txt,exact_pair,9,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2686.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2686.JPG,2d6ea6534f6e302050cce9a07bf9f857d5f907b45cda144bf066e9abe770b66c,3190463,4608,3456,3,RGB,1,2686.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2686.txt,exact_pair,6,"[2, 3]","[""Comb"", ""Hole""]",valid,0,[],False
gyu_det,v3,train,2687.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2687.JPG,5d93430abf5e684b370e431bcb46c7b74e28f7b02c53c5a31419d1b3de87d4be,3136884,4608,3456,3,RGB,1,2687.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2687.txt,exact_pair,19,"[1, 2, 4]","[""Breakage"", ""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2689.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2689.JPG,7a6cc8a8ff85f85295fe95a6fb82fdadbaa167a44428272e774f67ca2fd9a0ab,3992874,4608,3456,3,RGB,6,2689.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2689.txt,exact_pair,6,"[2, 4]","[""Comb"", ""Reinforcement""]",warning,1,[],False
gyu_det,v3,train,269.JPG,data/raw/gyu_det/v3/extracted/train/train/images/269.JPG,f6260c68cfdaca7eabed259a038712dc41d89ba62c7a948b8cfde72b4a3ad26b,1301358,2736,1824,3,RGB,1,269.txt,data/raw/gyu_det/v3/extracted/train/train/labels/269.txt,exact_pair,1,[0],"[""Crack""]",valid,0,[],False
gyu_det,v3,train,2690.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2690.JPG,1954db5aca6326842a75ad92fd61415170127d4fea511229b0aad47f2d875e29,3841509,4608,3456,3,RGB,1,2690.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2690.txt,exact_pair,7,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2691.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2691.JPG,8471dc42cfe8c8980ae60839cb28044cdf774fb2f47568b4439209c64663f598,3658780,4608,3456,3,RGB,1,2691.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2691.txt,exact_pair,10,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2692.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2692.JPG,955d69437623b851cc9c816aa80e35d5c7b62da104620d2e7fda2f031b91532d,3244738,4608,3456,3,RGB,1,2692.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2692.txt,exact_pair,13,"[1, 2, 4]","[""Breakage"", ""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2693.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2693.JPG,5acf8a21ecb78eb5023490858f4bfe0e42ec7fe3291cf2b704e5df313945cc2d,3650833,4608,3456,3,RGB,1,2693.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2693.txt,exact_pair,4,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2694.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2694.JPG,6b3c91bcfd23cee9ae56ce5fb2399b1ce0f0b17d2faa562b93663cc339bae2fb,3129931,4608,3456,3,RGB,1,2694.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2694.txt,exact_pair,13,"[1, 2, 4]","[""Breakage"", ""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2695.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2695.JPG,79594746bf0d0a36301f080d3af4beff1b81f3444b2b3009c9eef673b356cf7f,3622047,4608,3456,3,RGB,1,2695.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2695.txt,exact_pair,3,"[2, 3, 4]","[""Comb"", ""Hole"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2696.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2696.JPG,011afdae8395de6da849749c1f46a3f8ba09c81b79567daddf22d44f82570810,2648545,4000,3000,3,RGB,1,2696.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2696.txt,exact_pair,7,"[0, 1, 2]","[""Crack"", ""Breakage"", ""Comb""]",valid,0,[],False
gyu_det,v3,train,2697.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2697.JPG,88df84ff62810ea58bcfb3ea89311c26621dbb941dd2e59ca76cacfa9911e49f,3938286,4608,3456,3,RGB,1,2697.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2697.txt,exact_pair,12,"[1, 2, 4]","[""Breakage"", ""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2698.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2698.JPG,8adce24a2a2f71051596d8366e9aced7ce2f6700350bd62b7a66313b4858e23b,3978125,4608,3456,3,RGB,1,2698.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2698.txt,exact_pair,5,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2699.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2699.JPG,87f7ebe52226095012370b40ba92131cb605f7838af82d4edf52db7fb2d012f0,3626092,4608,3456,3,RGB,1,2699.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2699.txt,exact_pair,5,"[1, 2, 4]","[""Breakage"", ""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,27.JPG,data/raw/gyu_det/v3/extracted/train/train/images/27.JPG,15887def15da4e470fffc660eb53ad8265e7fd4b3e2b54f73f4247db3c6938d4,2701294,4000,3000,3,RGB,1,27.txt,data/raw/gyu_det/v3/extracted/train/train/labels/27.txt,exact_pair,4,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,train,270.JPG,data/raw/gyu_det/v3/extracted/train/train/images/270.JPG,f96f4fce843074c168c16d3c03442bdbd9dffd79872741ad0404bbc0d319e4ba,1895960,2736,1824,3,RGB,1,270.txt,data/raw/gyu_det/v3/extracted/train/train/labels/270.txt,exact_pair,4,"[0, 1, 4]","[""Crack"", ""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2700.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2700.JPG,654a55d26727117e6e76d04a2aa3e31c18ec1061532c1702111d58f3f0943a16,3180878,4608,3456,3,RGB,1,2700.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2700.txt,exact_pair,6,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2701.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2701.JPG,0a381f7ac06b6f3fcc2eae15d72a8d8237094e1b4a2b29ec36d88e464f76e63d,3217905,4608,3456,3,RGB,1,2701.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2701.txt,exact_pair,10,"[0, 1, 4]","[""Crack"", ""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2702.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2702.JPG,f1968e95c9fdd4b742434b9840adac2797d960a0f1eda432de82ca1f5fc187d4,4034804,4608,3456,3,RGB,1,2702.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2702.txt,exact_pair,6,"[2, 3, 4]","[""Comb"", ""Hole"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2703.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2703.JPG,c0c69827213d468b9c4d65f180590795150b40ff667563d6e8a2f1f46a7c09ee,3794425,4608,3456,3,RGB,1,2703.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2703.txt,exact_pair,2,"[1, 3]","[""Breakage"", ""Hole""]",valid,0,[],False
gyu_det,v3,train,2704.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2704.JPG,339d5d0366a47b4eb35f1ba428508e2d68d9c90f5b1d4f1a98441722850cd341,3663601,4608,3456,3,RGB,1,2704.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2704.txt,exact_pair,7,"[1, 2, 4, 5]","[""Breakage"", ""Comb"", ""Reinforcement"", ""Seepage""]",valid,0,[],False
gyu_det,v3,train,2705.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2705.JPG,3ee3f885cb01cbad0ea803f0622a08c4ad95f37b6d8f4cb7a45baf9e173b2738,3644953,4608,3456,3,RGB,1,2705.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2705.txt,exact_pair,2,"[1, 5]","[""Breakage"", ""Seepage""]",valid,0,[],False
gyu_det,v3,train,2706.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2706.JPG,7654b02420fcee8f3d09ddb2960fc3317fb4a635b068f23cbdb3ab7dd6364171,3172237,4608,3456,3,RGB,1,2706.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2706.txt,exact_pair,3,[2],"[""Comb""]",valid,0,[],False
gyu_det,v3,train,2707.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2707.JPG,6023a50323f3dbc9d642341bca4de9c091493c9f02a684b1c967a9e6a792c912,2610934,4000,3000,3,RGB,1,2707.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2707.txt,exact_pair,11,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2709.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2709.JPG,800e4da71419415acaa5300fccc1179eadd155e0c573d174653f76632fa66935,3845813,4608,3456,3,RGB,1,2709.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2709.txt,exact_pair,10,"[1, 2, 4]","[""Breakage"", ""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,271.JPG,data/raw/gyu_det/v3/extracted/train/train/images/271.JPG,a2b6a66009e9b8909e8dab2f1cb7988a34ad639c816223d0cd9983f5b970492d,1794479,2736,1824,3,RGB,1,271.txt,data/raw/gyu_det/v3/extracted/train/train/labels/271.txt,exact_pair,13,"[1, 3, 4]","[""Breakage"", ""Hole"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2710.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2710.JPG,30022e412d5f00c67fe383137a42777ff312108163c73fad093deaa6ecf740c5,3952547,4608,3456,3,RGB,1,2710.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2710.txt,exact_pair,13,"[1, 2, 4]","[""Breakage"", ""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2711.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2711.JPG,61649fa9bfd0735dfd87694b0f7504c75f75b9fb51a18f8a4d2c9b366f0deab2,3244333,4608,3456,3,RGB,1,2711.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2711.txt,exact_pair,12,"[0, 2, 4]","[""Crack"", ""Comb"", ""Reinforcement""]",warning,1,[],False
gyu_det,v3,train,2712.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2712.JPG,008554a7c3aa22a21d6da002cda73d1ebc04030e18eed2fa4e0d14f674a6d2af,4019365,4608,3456,3,RGB,1,2712.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2712.txt,exact_pair,8,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2713.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2713.JPG,59994a03e76cdbe960272a869de6f7ce4d86188aec47587bd96bfec43b770530,3753387,4608,3456,3,RGB,1,2713.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2713.txt,exact_pair,7,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2714.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2714.JPG,86a2770f58ce29b2dbe9b1340e7038edc6d8cdfd7b64a485a5c494e260e72119,4014378,4608,3456,3,RGB,1,2714.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2714.txt,exact_pair,6,"[0, 2, 4]","[""Crack"", ""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2715.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2715.JPG,0c2c4b89de33ba72411590af033399c9c98032f406fe8a11c49014c9c3b3539f,3698588,4608,3456,3,RGB,1,2715.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2715.txt,exact_pair,7,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2717.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2717.JPG,1a11f541ece84189665096d0ec7cf07764d27541a3d1d510202744f78d9e2ac7,3928605,4608,3456,3,RGB,1,2717.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2717.txt,exact_pair,7,"[0, 1, 2, 4]","[""Crack"", ""Breakage"", ""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,train,2718.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2718.JPG,0da3e13a5ead85c51ca156dc89fb13d8f4ac325a9aec245a1b49fdc4d8ea8a6f,2861111,4000,3000,3,RGB,1,2718.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2718.txt,exact_pair,3,"[1, 2]","[""Breakage"", ""Comb""]",valid,0,[],False
gyu_det,v3,train,2719.JPG,data/raw/gyu_det/v3/extracted/train/train/images/2719.JPG,f0ea1ee5868935abbdfa7d3a5b967b11128ff4927eb622645d5f5ffe6991fccd,3669636,4608,3456,3,RGB,1,2719.txt,data/raw/gyu_det/v3/extracted/train/train/labels/2719.txt,exact_pair,3,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
