processed_split,raw_split,image_relative_path,label_relative_path,image_sha256,annotation_count,class_ids,duplicate_group_id,leakage_group_id,inclusion_reason,exclusion_reason
,train,data/raw/gyu_det/v3/extracted/train/train/images/10658.jpg,,36ecbee0c637ad3988f0a013a67382797c4dcb3c68996c4f5bf173da78f6af3c,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10661.jpg,,7a1b512df50f2d26323ef2c7e45b98b9613307c93b053d08d7f227e2ae19ce53,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10662.jpg,,69621d0521ad50dc2fd09261e0b5a94ad68bd246be002f7c6f11b558668976ee,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10671.jpg,,9acfcbaff3aa0e97aa02bb1234c4f402942f75cf63eb18986548ebc0d8a36071,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10675.jpg,,d2322aaf328fa93768e8a9b53d2c02aee82bccccdcba81a6edb3c28e4d289305,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10701.jpg,,a39ebfcf73ae0629630f2a910ffb8875e91e67108a06341d0a0c3565407b522a,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10707.jpg,,38c85a2414170f8b56bdf157d226e0817e1cf29bdd90447f61bf7f7b159ad9e2,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10720.jpg,,151b8308fb63123f05869eea5201641ae9cb7fb4a01a73b7e194489e90d55257,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10734.jpg,,71ff36db0033f07d3b7085b191acdabbfb5c4d7ab8043ef2b6b55f5ce771f271,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10735.jpg,,4ba9406585db2a4545773667a9b007a650c41e31a867e64129344e0d5ae1af09,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10750.jpg,,8f2c499acebb362440c4d60d31c33c4f6824e2b8cb872e4661ba15803b550237,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10773.jpg,,21af5381ca5d306491483b8f387f9a669cb1b171294fac88951afe5fdab21a40,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10779.jpg,,56062cfbc63d1c0862b7e0a9b145c4e250ae0d7be9ba019e461e73ae32d3cb46,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10781.jpg,,85cb88135380aa23db1d45f834689cfbc8f23f414c66f87ee91af8e44ed010b3,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10807.jpg,,d9348c7f9f16c8b839d99ba82b38af9eb74a5b409f8404f2f93427e153a5a101,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10823.jpg,,37337d0d414723ae092fe83903826be951e8c1ea8e15d2250404608cefca431a,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10827.jpg,,228aa41e8d2b83dcb87fcb23d87fdbdd5ee50846128861382ab4c0bd598fe0af,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10833.jpg,,f6ad2b5d5654ade9d9be346cd2e717aadaffc29f4a7e63af97b456575cc854c8,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10838.jpg,,26bd6fb5bcfc29a3ce52d67a0dac4f72de2960bdbdfa24cf2dc16da73f394a81,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10845.jpg,,b189094b8da1d04169f8ed12e93a29cff0fb0c58251efd09f8585c26c0aa561e,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10850.jpg,,4f5f25820b157c9555af22d1b94daa3200b6643c43775daffc24c19399fd9873,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10853.jpg,,53c467deb21608c0c53c0b0b3633206a5eb10ea0866bd310479e8c8acdecc296,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10858.jpg,,ca440487ba781d1804794851a7c5fbf4a615b52b95e0fc1d19d908e69cb92440,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10900.jpg,,60260c2dad6931f908c267dc6274124ee6319d4838b1ba0d2a2254f42c2fb93c,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10905.jpg,,48aa3ed5d6fa76673bdb35dc790f4c6a08cd272e3eaf859b0a8e5c55641da90e,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10939.jpg,,031f1bfb7834d931c00cc2c8267d1d65482910976df2188c5ef178a280608e32,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10955.jpg,,51ab465b2d242024f8165f8c33e5d7b64d6f95feaf81d8ad9779c2473be1a83a,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10965.jpg,,797c0ea3a3312aabc2b4085d420069635e28a0ba51200c6f598c439ebba64abf,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10981.jpg,,1db53a5cd1de3e4a6a090d28226e5439ff745475e28ad5e23b5694027cd2cfeb,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10985.jpg,,64480e46cdc240a4d181314ae769dda76c9533bc110ecfc81dcfacf76282ae95,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10997.jpg,,1d0387d0ae597ff39dbe602a7eb783286b53854f2bf68cfbdf6d28b972733eed,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/10999.jpg,,477a007a17a2274e64e5a39a24a0c7dedbe1969161b26bded8fc90d3dfa49cee,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11000.jpg,,5c401917d914c7b77581e443da963dce54a501df86c416f9875a4e1de7847c72,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11005.jpg,,9c814ab9ff6f1447e1ec54cbddceb0fa4c4bd1b492e0158ab973ff89c6843beb,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11011.jpg,,e1d9c55e04c3fdb46764396631a02be5b81e2497cc3007feabcc04eb14b60b49,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11031.jpg,,28dde7b31e456ba9d589ce58d65c1a04b0fc1d3ec760ab8dd526d8b819e9bf79,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11060.jpg,,7d9665c5f7692f2c475d37df7063d6e1762080125b0deba8a21cf3ef336acd15,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11068.jpg,,e61f3868ba8af7d1205ceeafb9ae6e1aae31b9cb2b1a1f4d19758cb9564df141,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11071.jpg,,8c782b5774bda7cdeee1c0058af64302a5692c677531769672df11500c3f0334,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11082.jpg,,1abe7f5533b8a585a6433c4833b805f698865accdfe0661f699c1b9225d67693,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11092.jpg,,19d68034362b2cc8a58610443a68606b36342e872ef78ea0e13a441fbffe7606,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11132.jpg,,fcd0b98ee9e23b7c710354ddea9e76acae652a959ae334f29007cebbcc7c79d5,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11141.jpg,,2c2cf121827d910ddcd26a9edd9c0eb524fef5011b0aee1aea3f8b4ea7be48dc,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11150.jpg,data/raw/gyu_det/v3/extracted/train/train/labels/11150.txt,3b8e3ce70bb5e4b4e3090917313743fa289628281c34d1ade9538495f3f26905,3,"[2, 3, 4]",EXACT_2,LG_6b0550daccd65ce4,,EQUIVALENT_EXACT_DUPLICATE_REDUNDANT
,train,data/raw/gyu_det/v3/extracted/train/train/images/11154.jpg,,6da61478acb1eecc1528951a56dc855f2eed0cfaacca0232ebbae56314900e06,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11169.jpg,,e5e176cb3711f722786ff5fcbf206186ced72c4354efdeab2ebb13da3b2955c8,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11172.jpg,,42dffeebe109138099e69914eab21c6b21d665ce705b64544a408f4e302d0830,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11192.jpg,,e157e371f8a0c43db98de46ab4e38cb3732dba15dee31e209754243731907297,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11193.jpg,,792b046584260dba4dbad77e95c41dd50ec9940763a4d0274626b5546aac9841,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11197.jpg,,216bd517e4307aa4d3665acf3ffef91ab02d322b9126210da8072eb7968307ab,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11201.jpg,,82281ae266a21bd60582b7fa4df492e9812e1971cfdf8e100bfd3e17212f6851,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11204.jpg,,f4554ab49b5f9653d16cafad5274bc991bca18e5486d53a2feb12446bd386b77,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11210.jpg,,2d1c7b6ee7f6d4221e3dd0bafa8d864ce3a4ab367781c47f9f3403cc7bfdcbc4,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11225.jpg,,72f5648c07a007467f58586cba991476796f2013e6f064b44531dbd8b5118780,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11237.jpg,,e1aff73a8848df01b98277027c077a7687c7c08228e439f52b9177a9d4ef2eb6,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11244.jpg,,83fb226903bd133dce013993264bc63ac2e26805e5b7d35a9b75f52c22e85438,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11259.jpg,,e5aed7bbdc8239e58b1d99f792ff00d29bcc0100d7fba2151f158165d7525a3b,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11271.jpg,,85436e358a926cd1fa3f97c7475dfd5cc74a5be848f0ca4b471101e576c56292,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11272.jpg,,00a726b0aff053806fa8767fe5d1f508ee38f5a485464affb0dc18ce0af7eea1,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11276.jpg,,4e14a5f9eca8b9c27b0c16a49e5ad8db479b009274c9c1142512cdf2f433728b,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11278.jpg,,57b00ca3d131b262d0cf305fcf5510c57f71362e19ac46bd26f94cf91a0a9116,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11281.jpg,,5731987b94153a1fb90e048a451f9302cb0233dfc40a5837ed0c06490a7f20b8,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11301.jpg,,e93282e43e7ac4248eafcebcbc504828715f251086a55c9a6608b47086e92352,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11302.jpg,,32f05f93ee31103af4a66770e86be98c44f6b5bd11c027d30ebcac363b830485,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11308.jpg,,b2e4338762e759b1789e79089c620d9dcfbacadd5e9b33339acead3f24285308,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11311.jpg,,34a082e364e671af23ef05b9801105d2337162b4417e94e5134fd482d6b31bc4,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11314.jpg,,912c46c2204fc7c12b1d9494ce10407c1f2d8b7f114ba00fb7256ad7525a278c,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11324.jpg,,e98f1186ef709f09f39b0ff605fdca1b242b7fa4780445766e0abcd976b8fd3d,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11334.jpg,data/raw/gyu_det/v3/extracted/train/train/labels/11334.txt,5769321702d319c3177ba007a57a250149be138fda45f094678507afcad53878,1,[0],,LG_4cb50ce37c9b9d34,,APPROVED_LEAKAGE_GROUP_OTHER_SPLIT_RETAINED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11338.jpg,,f0219ae5833116e84134678c32675cc70761b9acb6f0261e6c163eb3a4d7e666,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11339.jpg,,f6238aec1a57d0f269f806de931bfeb5a48f81a5ae5bb7652b2b90b58647b265,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11341.jpg,,f4b82d47b6072b253f468850eda98681537cc7df35e3bf9f1a424cb97a6c6a13,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11351.jpg,,33e410d1b03c31236d1e29bc8bfd65d0ae43dcd3dda2645e587e58591c221fae,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11379.jpg,,77eb12f530f1f0c14dd33191ae16205ca9629b4ede30e58d9f878016fb4a12a7,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11395.jpg,,6a71051dd75c48157053dcd2342ba719b8f8251b5327961599ec23e2b94e9af7,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11397.jpg,,96c986b148cae09724c3623386a15719cb58e43cdb033a829bc678a723f59411,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11401.jpg,,f45e47e77726dc6c9e8fe282ca6e2a20c6fbb563671bc844f2d16c652fe08961,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11402.jpg,,4554fe28c53791e3e0d22b78e6e753564a1927104f6c00b4bb170ac27552f177,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11412.jpg,,19e0748ab1f031565e07fc85db9bca18ff32da871266dd310c6773a8d5279985,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11416.jpg,,7e0572d5d4094b1752219a1571ec2c9afdadd5ba56dd4ed04f65cbca9e433697,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11441.jpg,,fa6dd01c978050d208cc7be50fac6b5d52b29f6d968cd4818771691a47245695,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11480.jpg,,617f9192361f3f01a32496ced7162ca78e3bace7f730bb98cd11c631fbacfd2b,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11486.jpg,,85a5bc1a40b511b3a9ceadb9b3056fec343309fbaceee9f1906addb0ae27782d,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11488.jpg,,74ce1ab6d4202af299f63557cccdce37c2bbfe99f883bc465192c2ad4d95cd9d,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11497.jpg,,c57362c6d5b834a0397144844b1aae51ac70989b82f1fd1c90ce211b01e63957,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11503.jpg,,199f78983f7dec9f37a2de2d340f5836acfd572f61a21aa169d9dba9032a0af3,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11505.jpg,,c0879c3441952446d8093f56e9fa244597647b05642d12a7c4434faddc73ed6d,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11522.jpg,,4cd5e77979b9a58ce99fe775c59aba7cc2bd21fb34071db3169f9d9f7dcbebb0,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11523.jpg,,707a71953a295cae50ff8964f4d49f9d9fae68a9a55267d4a62c8c53a664a17f,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11528.jpg,,e572a23ce52348b0e28508fc2f5d37840e3d014eeaf60bd438e4cb76c96af2df,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11532.jpg,,aedcbcf779b1b51016877bf4c49142a2998f3b58e1e37cd0a4ed81eaa8c02799,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11535.jpg,,9640c253fdcae793bbaca937610bfa4fc6ff02f0d74f6540f89b36654dd85c22,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11571.jpg,,3323d56f015df4b51f3e773df74a300468d0d9dad94540553df6690f98e9d327,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11576.jpg,,9105f808c0fcad49a8f195a01866434b4375e6d29b917768aab7f48e221f2d3f,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11583.jpg,,1a3b99fd13915b2d7a0321081d2a88e7092cab23606b035a37f8c2923ba68ee1,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11600.jpg,,41b558392f5b175171f2843fb6e243d546e772b2c547346dc7e10b5969fc0559,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11605.jpg,,35e995efeb225397fd8a3eed1c0e8f8cea876f17116a665b28929b485f30f9b9,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11624.jpg,,5ae9edcecd7fc4d6f1c7f098424e98d7da5854160adc4d32669066679dff15a8,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11629.jpg,,7ffa70789198c12ba9da4bc063214961b2eebf1b4d010603d996168d260e022f,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11637.jpg,,809238d9c9520316480d8563e40ca051cabff08a7af7c7e85aa97204a6fdef05,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11639.jpg,,ce99d242f5992c3cf336819099cc30afdfd30fd1a2a5a7f90b13f7a11cc29519,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11658.jpg,,9c5e33f4db6aa5381a3db12e026c26da5f46a27b695126e58c2f567991da3cfd,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11663.jpg,,42da39af95b52885b0b31c533fc1ce8a8da6075b3f426392fee2a2ecaa8f615c,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11676.jpg,,4e112fa9d2eed6930c1f8ce77e22821b57ae22a0eba2fbf61f882d6be6a86149,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11694.jpg,,46ade78d34b5eb580b19222589befdcd5b7a2c7c7cbac2e31e341a189ecbc8b5,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11698.jpg,,472304039998141bde9fa77e1d187fff1db7cc626bd220e12d35852c569950b7,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11708.jpg,,042f23b6b385024c79a34b6f331466cb07f2c3b0fd28eec1d3610e81c62afe46,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11712.jpg,,cd21a97164d31c14438f5b4e1714e5521f8deb1248941244e94ce928a9ea8869,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11716.jpg,,379e61ebee8cae450fc220470596a779850ac4e843c189a7a7e6ed9ac29f3caa,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11719.jpg,,6fb2e32c6eefbe7afdc639c23e81ffb91949d71df02495f2999e86dec2c9503b,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11742.jpg,,2dcc212f86245149e6396edbea5f62fa8abdc8cdd8a2d58088f328523d7cb153,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11756.jpg,,a5c9a86f66e7855e4c6550b4980b765a0a9a98294648df72711c2b1351882b6e,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11773.jpg,,80bf4181ddad44bb94c049e9acd7a97af01b67f7500339fa85cdad6739af6035,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11776.jpg,,961ccea5ba7324023d578d88eaf7c3fa8180d9f3e8bcd78c08064c515c69039c,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11778.jpg,,52f07d4e81f49eee95d0eb9de2f14293e5e18b39c3540c44ace866c78c7425ee,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11793.jpg,,d18c7cc9ed7254398c5f6a7b2696938ce5dd91fca114052fe477b2cb83cd0419,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11799.jpg,,a89cd7d9e8f00c4f137c41f3544dc292994aaf7ccc68eb996c15e25620254fdb,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11807.jpg,,59c75fa97cdd5b71d5893993248de2a3d202b6d82ab9dbb43f057effa4da358c,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11828.jpg,,9f37d09a04e032bb771fe0f2618a29eca8649657f91c4d7376abca3106656745,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11859.jpg,,6a4476827dfaa22e28be310d15b183fb06c26818cdf629c6a5593789c98294c5,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11863.jpg,,c55dbb4ab02833197cb192c033502015a0ca230c3c25d216b3b258a79457da02,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11866.jpg,,25e226d9636ea21ca9a2d157567f970552ade92ef5419f5b6e83387ca236e94f,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11894.jpg,,ca272b7a19994b1ebb0ee5ea7ed355a76940668980e08043c50d07ae5c7f410c,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11900.jpg,,c10ad497c1c36d0e85b35ca36f20f10bce58a1a86a5bead13c190a9cc8263a91,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11901.jpg,,9138399d3766496865be3ab37c6870b19d1466f5637614f1802c14b3be3f9a73,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11910.jpg,,35cc46e7e6a23fe4d7d132f828507da29434b501b7ab34d1faaa8a123ca27d04,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/11946.jpg,,bae0949dd1f8fbdc002c040b8ce42ec3b13321f3770935a2bfa9f33b23a3e419,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/139.JPG,data/raw/gyu_det/v3/extracted/train/train/labels/139.txt,ec755b567c0e4ab2442b3dd0e0b9a5af50d0d6223953cd4dd87713006529e645,1,[1],EXACT_6,LG_f2b8fb3108aa5028,,APPROVED_BASELINE_V1_CONFLICT_GROUP_EXCLUSION
,train,data/raw/gyu_det/v3/extracted/train/train/images/1484.jpg,,2e0fc6a5666d906259fae6e3f9965224514e95bff40531e7b4c198f967e5667c,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/1499.JPG,,38b37a1c657276d478fcde6f7299bc93b0aa47252c3aaad7403a6743daf36870,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/1506.jpg,,37326b47bbc0154a3d648d28f3a708d9852c8cf5524caed9d06a06e527a87e58,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/1521.JPG,,28979ebc124e25285a4d6667d1020556fcf372427e6b3aa49815b5feb8fcedea,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/1553.JPG,,9d0c0ef497b4fb5821bd37e2edd1c02bfe0ca45baab829674b60bd5f91eb9783,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/1648.JPG,,6bfddd211aa09b48fb063be6442f0e6265847e9c06dd16aba71969de75322b7a,,[],,,,UNLABELED_UNCLASSIFIED
,train,data/raw/gyu_det/v3/extracted/train/train/images/1661.jpg,,3f0ddeb6530831f55cf3e562e09146dee1b0aa123ae6b31d8741104118b3ada8,,[],,,,UNLABELED_UNCLASSIFIED
