split,image_filename,label_filename,annotation_index,class_id,class_name,normalized_width,normalized_height,normalized_area,pixel_width,pixel_height,pixel_area,aspect_ratio,relative_image_area,normalized_aspect_ratio,size_category,near_border,boundary_excess,rounding_warning,extreme_aspect_ratio
train,1905.JPG,1905.txt,1,1,Breakage,0.193793,0.083333,0.016149352069,892.9981439999999,287.998848,257182.43673813812,3.100700402801611,0.016149352069,2.3255253021012083,medium,False,0.0,False,False
train,1905.JPG,1905.txt,2,1,Breakage,0.161241,0.082755,0.013343498954999998,742.998528,286.00128,212498.53004611583,2.597885324149598,0.013343498954999998,1.9484139931121986,medium,True,0.0,False,False
train,1905.JPG,1905.txt,3,1,Breakage,0.145833,0.086806,0.012659179397999999,671.998464,300.001536,201600.57138964068,2.239983411284934,0.012659179397999999,1.6799875584637007,medium,False,0.0,False,False
train,1905.JPG,1905.txt,4,1,Breakage,0.403646,0.116609,0.047068756414000004,1860.000768,403.00070400000004,749581.6189445407,4.615378458495199,0.047068756414000004,3.461533843871399,medium,False,0.0,False,False
train,1905.JPG,1905.txt,5,2,Comb,0.56901,0.319444,0.18176683044,2621.9980800000003,1103.998464,2894681.852930949,2.375001565219569,0.18176683044,1.7812511739146768,large,False,0.0,False,False
train,1908.JPG,1908.txt,1,1,Breakage,0.426215,0.115451,0.049206947965,1963.99872,398.998656,783632.8496657204,4.922319136834386,0.049206947965,3.6917393526257896,medium,True,0.0,False,False
train,1911.JPG,1911.txt,1,3,Hole,0.083984,0.061632,0.005176101888,386.99827200000004,213.000192,82430.70623966823,1.8168916580131536,0.005176101888,1.362668743509865,small,False,0.0,False,False
train,1911.JPG,1911.txt,2,5,Seepage,0.52322,0.424769,0.22224763618,2410.99776,1468.0016640000001,3539348.7235802724,1.642367184673709,0.22224763618,1.2317753885052818,large,True,5.00000000069889e-07,True,False
train,1913.JPG,1913.txt,1,5,Seepage,0.103733,0.559317,0.058019630360999996,478.001664,1932.9995519999998,923977.0023672545,0.24728493263510082,0.058019630360999996,0.18546369947632563,medium,True,0.0,False,False
train,1913.JPG,1913.txt,2,4,Reinforcement,0.067057,0.028356,0.001901468292,308.99865600000004,97.998336,30281.35411423642,3.153101048572907,0.001901468292,2.36482578642968,small,True,0.0,False,False
train,1913.JPG,1913.txt,3,5,Seepage,0.288628,0.103299,0.029814983772,1329.997824,357.001344,474811.0106850754,3.725470075541228,0.029814983772,2.794102556655921,medium,False,0.0,False,False
train,1913.JPG,1913.txt,4,5,Seepage,0.067925,0.466146,0.03166296705,312.9984,1611.000576,504240.60268707835,0.194288198690253,0.03166296705,0.14571614901768973,medium,True,0.0,False,False
train,1916.JPG,1916.txt,1,3,Hole,0.151042,0.149595,0.02259512799,696.001536,517.00032,359833.0168324915,1.3462303775750082,0.02259512799,1.009672783181256,medium,False,0.0,False,False
train,1916.JPG,1916.txt,2,5,Seepage,0.179253,0.546875,0.098028984375,825.997824,1890.0,1561135.88736,0.43703588571428575,0.098028984375,0.32777691428571426,medium,True,0.0,False,False
train,1916.JPG,1916.txt,3,1,Breakage,0.163194,0.127315,0.020777044110000004,751.997952,440.00064000000003,330879.58015868935,1.7090837686054274,0.020777044110000004,1.2818128264540705,medium,False,0.0,False,False
train,1917.JPG,1917.txt,1,0,Crack,0.63175,0.09,0.0568575,2527.0,270.0,682290.0,9.35925925925926,0.0568575,7.019444444444445,medium,False,0.0,False,False
train,1917.JPG,1917.txt,2,2,Comb,0.3915,0.293667,0.1149706305,1566.0,881.0010000000001,1379647.5659999999,1.777523521539703,0.1149706305,1.3331426411547773,large,True,0.0,False,False
train,1917.JPG,1917.txt,3,2,Comb,0.52475,0.207667,0.10897325825000001,2099.0,623.001,1307679.0990000002,3.369175972430221,0.10897325825000001,2.526881979322666,large,True,0.0,False,False
train,1917.JPG,1917.txt,4,0,Crack,0.236,0.126,0.029736,944.0,378.0,356831.99999999994,2.497354497354497,0.029736,1.8730158730158728,medium,False,0.0,False,False
train,1918.JPG,1918.txt,1,1,Breakage,0.167969,0.13831,0.02323179239,774.001152,477.99935999999997,369972.0552952627,1.6192514400019282,0.02323179239,1.214438580001446,medium,False,0.0,False,False
train,1919.JPG,1919.txt,1,1,Breakage,0.282118,0.619213,0.174691133134,1299.999744,2140.000128,2781999.6185599673,0.6074764795528086,0.174691133134,0.45560735966460647,large,True,0.0,False,False
train,1919.JPG,1919.txt,2,2,Comb,0.440104,0.767072,0.33759145548799996,2027.999232,2651.0008319999997,5376227.65132736,0.7649938119672383,0.33759145548799996,0.5737453589754287,large,True,0.0,False,False
train,1920.JPG,1920.txt,1,2,Comb,0.499132,0.22772,0.11366233904,2300.0002560000003,787.00032,1810100.937472082,2.9224896071198554,0.11366233904,2.191867205339891,large,False,0.0,False,False
train,1920.JPG,1920.txt,2,2,Comb,0.211372,0.302662,0.063974272264,974.002176,1045.9998719999999,1018806.1514237215,0.9311685422462461,0.063974272264,0.6983764066846846,medium,False,0.0,False,False
train,1920.JPG,1920.txt,3,1,Breakage,0.59809,0.33044,0.19763285960000002,2755.99872,1142.00064,3147352.302079181,2.41330750917968,0.19763285960000002,1.8099806318847598,large,False,0.0,False,False
train,1920.JPG,1920.txt,4,1,Breakage,0.155599,0.100984,0.015713009416,717.000192,349.00070400000004,250233.57177613516,2.0544376666930733,0.015713009416,1.540828250019805,medium,True,5.00000000069889e-07,True,False
train,1920.JPG,1920.txt,5,2,Comb,0.134332,0.08044,0.01080566608,619.0018560000001,278.00064,172082.91212918784,2.226620255262722,0.01080566608,1.6699651914470415,medium,False,0.0,False,False
train,1920.JPG,1920.txt,6,4,Reinforcement,0.076172,0.061053,0.004650529116000001,351.000576,210.999168,74060.82950352078,1.663516398320585,0.004650529116000001,1.2476372987404387,small,False,0.0,False,False
train,1920.JPG,1920.txt,7,1,Breakage,0.168186,0.148727,0.025013799222,775.001088,514.000512,398350.95603255706,1.5077827159829755,0.025013799222,1.1308370369872316,medium,True,0.0,False,False
train,1921.JPG,1921.txt,1,3,Hole,0.280599,0.350405,0.098323292595,1293.000192,1210.9996800000001,1565822.8187519384,1.0677130748705068,0.098323292595,0.8007848061528802,medium,False,0.0,False,False
train,1921.JPG,1921.txt,2,1,Breakage,0.451606,0.543113,0.24527308947799997,2081.0004480000002,1876.9985279999999,3906034.7776633403,1.1086851784680785,0.24527308947799997,0.8315138838510587,large,False,0.0,False,False
train,1921.JPG,1921.txt,3,5,Seepage,0.210286,0.378472,0.07958736299199999,968.997888,1307.999232,1267448.4933136217,0.7408245083740234,0.07958736299199999,0.5556183812805174,medium,True,0.0,False,False
train,1928.JPG,1928.txt,1,1,Breakage,0.227,0.075333,0.017100591,908.0,225.999,205207.09199999998,4.017716892552622,0.017100591,3.0132876694144666,medium,False,0.0,False,False
train,1928.JPG,1928.txt,2,1,Breakage,0.12875,0.082667,0.010643376250000001,515.0,248.001,127720.51500000001,2.076604529820444,0.010643376250000001,1.557453397365333,medium,False,0.0,False,False
train,1928.JPG,1928.txt,3,4,Reinforcement,0.0195,0.136,0.0026520000000000003,78.0,408.00000000000006,31824.0,0.19117647058823528,0.0026520000000000003,0.14338235294117646,small,False,0.0,False,False
train,1928.JPG,1928.txt,4,1,Breakage,0.09175,0.312,0.028626,367.0,936.0,343512.0,0.3920940170940171,0.028626,0.29407051282051283,medium,True,0.0,False,False
train,1928.JPG,1928.txt,5,1,Breakage,0.366,0.098,0.035868000000000004,1464.0,294.0,430416.0,4.979591836734694,0.035868000000000004,3.7346938775510203,medium,True,0.0,False,False
train,1928.JPG,1928.txt,6,2,Comb,0.395,0.499,0.197105,1580.0,1497.0,2365260.0,1.0554442217768871,0.197105,0.7915831663326653,large,True,0.0,False,False
train,193.JPG,193.txt,1,0,Crack,0.438231,0.063596,0.027869738675999997,1199.000016,115.999104,139082.92755198566,10.336286873388262,0.027869738675999997,6.890857915592175,medium,True,5.00000000069889e-07,True,True
train,193.JPG,193.txt,2,0,Crack,0.332968,0.09375,0.03121575,911.000448,171.0,155781.076608,5.327488,0.03121575,3.5516586666666665,medium,False,0.0,False,False
train,193.JPG,193.txt,3,0,Crack,0.064327,0.104715,0.006736001805,175.998672,191.00016,33615.77451178752,0.9214582438046125,0.006736001805,0.6143054958697416,small,False,0.0,False,False
train,193.JPG,193.txt,4,1,Breakage,0.759137,0.041667,0.031630961379,2076.9988319999998,76.000608,157853.17404728985,27.328713370293034,0.031630961379,18.219142246862024,medium,True,0.0,False,True
train,193.JPG,193.txt,5,2,Comb,0.260599,0.217654,0.056720414746,712.998864,397.00089599999995,283061.18785498216,1.7959628584818108,0.056720414746,1.1973085723212074,medium,False,0.0,False,False
train,1931.JPG,1931.txt,1,4,Reinforcement,0.069878,0.259259,0.018116500402,321.997824,895.9991040000001,288509.7617939497,0.3593729308015022,0.018116500402,0.26952969810112665,medium,False,0.0,False,False
train,1931.JPG,1931.txt,2,4,Reinforcement,0.074436,0.171296,0.012750589056000001,343.001088,591.998976,203056.29286288592,0.5793947319260228,0.012750589056000001,0.4345460489445171,medium,False,0.0,False,False
train,1931.JPG,1931.txt,3,4,Reinforcement,0.078342,0.036458,0.0028561926359999996,360.999936,125.998848,45485.57606407372,2.8651050523890507,0.0028561926359999996,2.148828789291788,small,False,0.0,False,False
train,1931.JPG,1931.txt,4,4,Reinforcement,0.051866,0.234086,0.012141104476,238.99852800000002,809.001216,193350.09977421004,0.29542418883088556,0.012141104476,0.22156814162316416,medium,False,0.0,False,False
train,1931.JPG,1931.txt,5,4,Reinforcement,0.116753,0.033565,0.003918814444999999,537.997824,116.00063999999999,62408.09190260735,4.637886687521725,0.003918814444999999,3.478415015641293,small,False,0.0,False,False
train,1931.JPG,1931.txt,6,1,Breakage,0.329427,0.754919,0.248690701413,1517.999616,2609.000064,3960461.095295976,0.5818319581306074,0.248690701413,0.4363739685979556,large,False,0.0,False,False
train,1931.JPG,1931.txt,7,1,Breakage,0.211372,0.109954,0.023241196888,974.002176,380.001024,370121.8242582282,2.563156714019802,0.023241196888,1.9223675355148517,medium,False,0.0,False,False
train,1931.JPG,1931.txt,8,3,Hole,0.169705,0.052662,0.00893700471,782.00064,181.999872,142324.0163839181,4.2967098350486745,0.00893700471,3.222532376286506,small,False,0.0,False,False
train,1931.JPG,1931.txt,9,2,Comb,0.181424,0.166088,0.030132349312,836.001792,574.000128,479865.13561622944,1.4564487901995729,0.030132349312,1.0923365926496795,medium,True,0.0,False,False
train,1933.JPG,1933.txt,1,5,Seepage,0.434028,0.452546,0.19641763528800002,2000.0010240000001,1563.998976,3127999.553534952,1.2787738705015623,0.19641763528800002,0.9590804028761718,large,True,0.0,False,False
train,1933.JPG,1933.txt,2,5,Seepage,0.233507,0.41985,0.09803791395,1076.000256,1451.0016,1561278.0930564096,0.7415569052439364,0.09803791395,0.5561676789329523,medium,True,5.00000000069889e-07,True,False
train,1933.JPG,1933.txt,3,5,Seepage,0.047309,0.473669,0.022408806721,217.99987199999998,1637.000064,356865.80441599176,0.13317035032198996,0.022408806721,0.09987776274149247,medium,True,5.00000000069889e-07,True,False
train,1934.JPG,1934.txt,1,5,Seepage,0.20855,0.519676,0.10837842980000001,960.9984000000001,1796.000256,1725953.3724155906,0.5350769838643052,0.10837842980000001,0.4013077378982289,large,True,0.0,False,False
train,1934.JPG,1934.txt,2,5,Seepage,0.412326,0.578704,0.23861470550400002,1899.9982080000002,2000.001024,3799998.3615981652,0.9499986176007079,0.23861470550400002,0.7124989632005309,large,False,0.0,False,False
train,1934.JPG,1934.txt,3,5,Seepage,0.06684,0.529225,0.03537339899999999,307.99872,1829.0015999999998,563330.1516779518,0.16839718456233171,0.03537339899999999,0.1262978884217488,medium,True,5.00000000069889e-07,True,False
train,1934.JPG,1934.txt,4,1,Breakage,0.064453,0.092303,0.005949205258999999,296.999424,318.999168,94742.56915247922,0.9310351053956353,0.005949205258999999,0.6982763290467265,small,False,0.0,False,False
train,1937.JPG,1937.txt,1,4,Reinforcement,0.202908,0.131944,0.026772493152,935.0000640000001,455.998464,426358.5930239017,2.0504456436063787,0.026772493152,1.5378342327047838,medium,False,0.0,False,False
train,1937.JPG,1937.txt,2,4,Reinforcement,0.130208,0.123264,0.016049958912,599.998464,426.000384,255599.57606341018,1.4084458290065767,0.016049958912,1.0563343717549325,medium,False,0.0,False,False
train,1937.JPG,1937.txt,3,1,Breakage,0.615234,0.405093,0.24922698676199997,2834.998272,1400.0014079999999,3969001.5724775665,2.024996729146147,0.24922698676199997,1.5187475468596099,large,True,0.0,False,False
train,1937.JPG,1937.txt,4,4,Reinforcement,0.023438,0.031539,0.0007392110819999999,108.00230400000001,108.99878399999999,11772.119805198334,0.9908578796622174,0.0007392110819999999,0.7431434097466629,tiny,False,0.0,False,False
train,1937.JPG,1937.txt,5,1,Breakage,0.432726,0.127025,0.05496702015,1994.001408,438.9984,875363.4277097471,4.542160991930722,0.05496702015,3.4066207439480416,medium,True,0.0,False,False
train,1937.JPG,1937.txt,6,1,Breakage,0.097222,0.219329,0.021323604038000002,447.998976,758.001024,339583.68255895143,0.5910268743911354,0.021323604038000002,0.44327015579335155,medium,True,0.0,False,False
train,1938.JPG,1938.txt,1,3,Hole,0.167535,0.21441,0.03592117935,772.00128,741.00096,572053.6896012288,1.0418357352735412,0.03592117935,0.781376801455156,medium,False,0.0,False,False
train,1938.JPG,1938.txt,2,1,Breakage,0.665582,0.439236,0.292347575352,3067.001856,1517.999616,4655707.639679288,2.020423341134758,0.292347575352,1.5153175058510686,large,True,0.0,False,False
train,1938.JPG,1938.txt,3,5,Seepage,0.54362,0.516493,0.28077592466,2505.00096,1784.999808,4471426.232639816,1.4033620333028067,0.28077592466,1.0525215249771052,large,True,0.0,False,False
train,1939.JPG,1939.txt,1,4,Reinforcement,0.14625,0.08,0.0117,585.0,240.0,140400.0,2.4375,0.0117,1.8281249999999998,medium,False,0.0,False,False
train,1939.JPG,1939.txt,2,4,Reinforcement,0.35925,0.164,0.058917000000000004,1437.0,492.0,707004.0,2.9207317073170733,0.058917000000000004,2.1905487804878048,medium,True,0.0,False,False
train,1939.JPG,1939.txt,3,1,Breakage,0.586,0.367667,0.215452862,2344.0,1103.001,2585434.3439999996,2.125111400624297,0.215452862,1.5938335504682224,large,False,0.0,False,False
train,1939.JPG,1939.txt,4,1,Breakage,0.212,0.118667,0.025157403999999998,848.0,356.001,301888.84799999994,2.382015780854548,0.025157403999999998,1.786511835640911,medium,True,0.0,False,False
train,1939.JPG,1939.txt,5,2,Comb,0.53775,0.354667,0.19072217924999998,2151.0,1064.001,2288666.1509999996,2.0216146413396228,0.19072217924999998,1.5162109810047169,large,True,0.0,False,False
train,194.JPG,194.txt,1,1,Breakage,0.168811,0.175245,0.029583283695,550.999104,428.99976000000004,236378.48337621504,1.2843809143389728,0.029583283695,0.9632856857542297,medium,False,0.0,False,False
train,194.JPG,194.txt,2,4,Reinforcement,0.081801,0.027778,0.002272268178,266.998464,68.000544,18156.040799164417,3.9264165886672906,0.002272268178,2.944812441500468,small,False,0.0,False,False
train,194.JPG,194.txt,3,3,Hole,0.033088,0.087827,0.002906019776,107.99923199999999,215.000496,23219.888447619072,0.5023208504598055,0.002906019776,0.37674063784485406,small,False,0.0,False,False
train,194.JPG,194.txt,4,2,Comb,0.170037,0.191176,0.032506993512,555.000768,467.998848,259739.7200631153,1.1859019960664519,0.032506993512,0.8894264970498388,medium,False,0.0,False,False
train,194.JPG,194.txt,5,1,Breakage,0.155944,0.102124,0.015925625056000002,509.001216,249.99955200000002,127250.07596745525,2.0360085125272542,0.015925625056000002,1.5270063843954407,medium,False,0.0,False,False
train,194.JPG,194.txt,6,3,Hole,0.030025,0.034722,0.00104252805,98.0016,84.99945600000001,8330.0826871296,1.1529673789912254,0.00104252805,0.864725534243419,small,False,0.0,False,False
train,1940.JPG,1940.txt,1,4,Reinforcement,0.266059,0.013889,0.003695293451,1225.9998719999999,48.000384000000004,58848.46463995086,25.54145966832265,0.003695293451,19.156094751241987,small,False,0.0,False,True
train,1940.JPG,1940.txt,2,4,Reinforcement,0.053602,0.016493,0.0008840577859999999,246.99801599999998,56.999808,14078.839488380925,4.333313122738939,0.0008840577859999999,3.2499848420542046,tiny,False,0.0,False,False
train,1940.JPG,1940.txt,3,4,Reinforcement,0.053819,0.011285,0.000607347415,247.997952,39.00096,9672.15820603392,6.358765322699749,0.000607347415,4.769073992024811,tiny,False,0.0,False,False
train,1940.JPG,1940.txt,4,4,Reinforcement,0.490668,0.108218,0.053099109623999996,2260.998144,374.00140799999997,845616.4893413867,6.045426823633777,0.053099109623999996,4.534070117725332,medium,False,0.0,False,False
train,1940.JPG,1940.txt,5,4,Reinforcement,0.409505,0.096933,0.039694548165,1886.9990400000002,335.000448,632145.52377557,5.632825422370779,0.039694548165,4.224619066778084,medium,False,0.0,False,False
train,1940.JPG,1940.txt,6,1,Breakage,0.376519,0.166088,0.062535287672,1734.999552,574.000128,995889.9649279427,3.022646629096222,0.062535287672,2.266984971822166,medium,False,0.0,False,False
train,1940.JPG,1940.txt,7,1,Breakage,0.17079,0.153646,0.02624120034,787.00032,531.000576,417897.6232321843,1.48210822279786,0.02624120034,1.111581167098395,medium,False,0.0,False,False
train,1940.JPG,1940.txt,8,1,Breakage,0.065972,0.434028,0.028633695216000003,303.998976,1500.000768,455998.69747121364,0.20266588023506932,0.028633695216000003,0.15199941017630197,medium,False,0.0,False,False
train,1940.JPG,1940.txt,9,1,Breakage,0.191623,0.157407,0.030162801560999996,882.9987839999999,543.9985919999999,480350.0952337121,1.6231637305414202,0.030162801560999996,1.2173727979060651,medium,True,0.0,False,False
train,1940.JPG,1940.txt,10,1,Breakage,0.196398,0.164931,0.032392118537999996,905.001984,570.001536,515852.5209630474,1.5877185004638303,0.032392118537999996,1.1907888753478728,medium,True,0.0,False,False
train,1940.JPG,1940.txt,11,2,Comb,0.089193,0.257234,0.022943472162,411.00134399999996,889.000704,365380.48416094616,0.4623183560493558,0.022943472162,0.34673876703701684,medium,True,0.0,False,False
train,1941.JPG,1941.txt,1,1,Breakage,0.212457,0.307002,0.065224723914,979.0018560000001,1060.998912,1038719.9040619807,0.9227171158494082,0.065224723914,0.6920378368870561,medium,False,0.0,False,False
train,1941.JPG,1941.txt,2,1,Breakage,0.151042,0.563657,0.085135880594,696.001536,1947.998592,1355810.0121578374,0.357290574468752,0.085135880594,0.267967930851564,medium,False,0.0,False,False
train,1941.JPG,1941.txt,3,1,Breakage,0.100043,0.996238,0.099666638234,460.998144,3442.998528,1587215.931202732,0.1338943773141224,0.099666638234,0.1004207829855918,medium,True,0.0,False,False
train,1941.JPG,1941.txt,4,2,Comb,0.131944,0.793981,0.104761029064,607.997952,2743.998336,1668345.368579408,0.22157373203305034,0.104761029064,0.16618029902478773,large,True,0.0,False,False
train,1942.JPG,1942.txt,1,1,Breakage,0.172092,0.339988,0.058509214896,792.9999359999999,1174.998528,931773.7575040943,0.6748944080379307,0.058509214896,0.506170806028448,medium,False,0.0,False,False
train,1942.JPG,1942.txt,2,4,Reinforcement,0.019965,0.037616,0.00075100344,91.99872,130.00089599999998,11959.916030853119,0.7076775840068058,0.00075100344,0.5307581880051042,tiny,False,0.0,False,False
train,1942.JPG,1942.txt,3,4,Reinforcement,0.008247,0.033275,0.000274418925,38.002176000000006,114.9984,4370.1894365184,0.33045830202855,0.000274418925,0.2478437265214125,tiny,False,0.0,False,False
train,1942.JPG,1942.txt,4,4,Reinforcement,0.008681,0.030093,0.000261237333,40.002047999999995,104.00140800000001,4160.269314883584,0.38462986962638035,0.000261237333,0.2884724022197853,tiny,False,0.0,False,False
train,1942.JPG,1942.txt,5,1,Breakage,0.03776,0.056713,0.00214148288,173.99808000000002,196.000128,34103.64595175424,0.887744726370791,0.00214148288,0.6658085447780933,small,False,0.0,False,False
train,1942.JPG,1942.txt,6,1,Breakage,0.245443,0.060475,0.014843165425,1131.001344,209.0016,236381.09049815044,5.41144825685545,0.014843165425,4.058586192641587,medium,False,0.0,False,False
train,1942.JPG,1942.txt,7,1,Breakage,0.052517,0.298611,0.015682153887000002,241.998336,1031.999616,249742.189824639,0.2344945988817112,0.015682153887000002,0.1758709491612834,medium,True,0.0,False,False
train,1942.JPG,1942.txt,8,2,Comb,0.109158,0.279803,0.030542735874000006,503.000064,966.999168,486400.64339194685,0.5201659739173633,0.030542735874000006,0.39012448043802245,medium,False,0.0,False,False
train,1942.JPG,1942.txt,9,1,Breakage,0.119792,0.368634,0.044159404128,552.001536,1273.999104,703249.4622706238,0.433282515087232,0.044159404128,0.32496188631542394,medium,False,0.0,False,False
train,1942.JPG,1942.txt,10,1,Breakage,0.262804,0.05787,0.015208467479999998,1211.000832,199.99872,242198.61631893498,6.055042912274638,0.015208467479999998,4.541282184205979,medium,False,0.0,False,False
train,1943.JPG,1943.txt,1,1,Breakage,0.163194,0.128472,0.020965859568,751.997952,443.999232,333886.5131535729,1.6936920107105051,0.020965859568,1.2702690080328787,medium,False,0.0,False,False
train,1943.JPG,1943.txt,2,1,Breakage,0.126519,0.097222,0.012300430218,582.999552,335.999232,195887.40172834403,1.7351216802781264,0.012300430218,1.3013412602085948,medium,False,0.0,False,False
train,1945.JPG,1945.txt,1,1,Breakage,0.061198,0.05787,0.00354152826,282.000384,199.99872,56399.715839508484,1.4100109440700421,0.00354152826,1.0575082080525315,small,False,0.0,False,False
train,1946.JPG,1946.txt,1,5,Seepage,0.192708,0.182292,0.035129126736,887.998464,630.001152,559440.0552942306,1.4095187940227765,0.035129126736,1.0571390955170823,medium,True,0.0,False,False
train,1947.JPG,1947.txt,1,4,Reinforcement,0.140625,0.158275,0.022257421875,648.0,546.9984,354454.96319999994,1.1846469752013902,0.022257421875,0.8884852314010425,medium,False,0.0,False,False
train,1947.JPG,1947.txt,2,1,Breakage,0.185113,0.548322,0.101501530386,853.000704,1895.000832,1616437.0437765857,0.45013209999477194,0.101501530386,0.33759907499607894,large,False,0.0,False,False
train,1947.JPG,1947.txt,3,1,Breakage,0.097873,0.065394,0.006400306961999999,450.998784,226.00166399999998,101926.47564597656,1.9955551477709477,0.006400306961999999,1.4966663608282107,small,False,0.0,False,False
train,1947.JPG,1947.txt,4,1,Breakage,0.34375,0.291088,0.1000615,1584.0,1006.000128,1593504.202752,1.5745524835559463,0.1000615,1.1809143626669598,large,True,0.0,False,False
train,1948.JPG,1948.txt,1,1,Breakage,0.195095,0.085069,0.016596536555,898.99776,293.998464,264303.9605794406,3.0578314858134767,0.016596536555,2.2933736143601076,medium,True,0.0,False,False
train,1948.JPG,1948.txt,2,1,Breakage,0.39974,0.094329,0.03770707446,1842.00192,326.001024,600494.512129966,5.650294889871266,0.03770707446,4.23772116740345,medium,False,0.0,False,False
train,1949.JPG,1949.txt,1,1,Breakage,0.588759,0.078993,0.046507839687,2713.001472,272.999808,740648.8809597174,9.937741318851039,0.046507839687,7.453305989138279,medium,False,0.0,False,False
train,1949.JPG,1949.txt,2,1,Breakage,0.0727,0.245081,0.0178173887,335.0016,846.9999359999999,283746.33375989756,0.3955154962372984,0.0178173887,0.2966366221779738,medium,True,0.0,False,False
train,1949.JPG,1949.txt,3,1,Breakage,0.192057,0.072917,0.014004220268999999,884.998656,252.001152,223020.68083045166,3.5118833742474322,0.014004220268999999,2.633912530685574,medium,True,0.0,False,False
train,1949.JPG,1949.txt,4,1,Breakage,0.05816,0.157407,0.00915479112,268.00128,543.9985919999999,145792.31897419778,0.4926506868606014,0.00915479112,0.369488015145451,small,True,0.0,False,False
train,195.JPG,195.txt,1,0,Crack,0.222953,0.181469,0.040459057957,609.999408,330.999456,201909.47220832205,1.8429015424122026,0.040459057957,1.2286010282748019,medium,False,0.0,False,False
train,195.JPG,195.txt,2,0,Crack,0.483187,0.194079,0.093776449773,1321.999632,354.000096,467987.99663996464,3.7344612245528883,0.093776449773,2.489640816368592,medium,False,0.0,False,False
train,195.JPG,195.txt,3,0,Crack,0.186038,0.208882,0.038859989516000004,508.999968,381.000768,193929.37871997544,1.335955228310721,0.038859989516000004,0.890636818873814,medium,True,0.0,False,False
train,195.JPG,195.txt,4,1,Breakage,0.93348,0.194079,0.18116886492,2554.00128,354.000096,904116.6983041229,7.21469092482958,0.18116886492,4.809793949886386,large,True,0.0,False,False
train,1950.JPG,1950.txt,1,4,Reinforcement,0.04275,0.012333,0.0005272357500000001,171.0,36.999,6326.8290000000015,4.621746533690099,0.0005272357500000001,3.466309900267575,tiny,False,0.0,False,False
train,1950.JPG,1950.txt,2,4,Reinforcement,0.013,0.082,0.0010659999999999999,52.0,246.0,12791.999999999998,0.21138211382113822,0.0010659999999999999,0.15853658536585363,small,False,0.0,False,False
train,1950.JPG,1950.txt,3,4,Reinforcement,0.04775,0.027333,0.00130515075,191.0,81.999,15661.809,2.3292966987402286,0.00130515075,1.7469725240551714,small,False,0.0,False,False
train,1950.JPG,1950.txt,4,4,Reinforcement,0.04175,0.014,0.0005845000000000001,167.0,42.0,7014.0,3.9761904761904763,0.0005845000000000001,2.982142857142857,tiny,False,0.0,False,False
train,1950.JPG,1950.txt,5,4,Reinforcement,0.05675,0.018667,0.00105935225,227.0,56.001,12712.227,4.053499044659917,0.00105935225,3.040124283494938,small,False,0.0,False,False
train,1950.JPG,1950.txt,6,4,Reinforcement,0.07275,0.028,0.0020369999999999997,291.0,84.0,24444.0,3.4642857142857144,0.0020369999999999997,2.5982142857142856,small,False,0.0,False,False
train,1950.JPG,1950.txt,7,4,Reinforcement,0.034,0.014667,0.000498678,136.0,44.001,5984.136,3.0908388445717145,0.000498678,2.318129133428786,tiny,False,0.0,False,False
train,1950.JPG,1950.txt,8,4,Reinforcement,0.0635,0.024,0.001524,254.0,72.0,18288.0,3.5277777777777777,0.001524,2.6458333333333335,small,False,0.0,False,False
train,1950.JPG,1950.txt,9,4,Reinforcement,0.0445,0.028667,0.0012756815,178.0,86.001,15308.178000000002,2.0697433750770338,0.0012756815,1.5523075313077754,small,False,0.0,False,False
train,1950.JPG,1950.txt,10,4,Reinforcement,0.027,0.013333,0.000359991,108.0,39.998999999999995,4319.892,2.7000675016875424,0.000359991,2.025050626265657,tiny,False,0.0,False,False
train,1950.JPG,1950.txt,11,4,Reinforcement,0.01425,0.011333,0.00016149525,57.0,33.998999999999995,1937.943,1.6765198976440485,0.00016149525,1.2573899232330363,tiny,False,0.0,False,False
train,1950.JPG,1950.txt,12,4,Reinforcement,0.04875,0.015333,0.00074748375,195.0,45.998999999999995,8969.805,4.239222591795475,0.00074748375,3.1794169438466056,tiny,False,0.0,False,False
train,1950.JPG,1950.txt,13,4,Reinforcement,0.03225,0.013667,0.00044076075000000004,129.0,41.001,5289.129000000001,3.146264725250604,0.00044076075000000004,2.3596985439379528,tiny,False,0.0,False,False
train,1950.JPG,1950.txt,14,2,Comb,0.45925,0.548333,0.25182193025,1837.0,1644.9989999999998,3021863.1629999997,1.116718004083893,0.25182193025,0.8375385030629199,large,False,0.0,False,False
train,1950.JPG,1950.txt,15,2,Comb,0.096,0.223667,0.021472032000000002,384.0,671.001,257664.38400000002,0.5722793259622564,0.021472032000000002,0.42920949447169227,medium,True,0.0,False,False
train,1950.JPG,1950.txt,16,1,Breakage,0.062,0.238,0.014756,248.0,714.0,177072.0,0.3473389355742297,0.014756,0.2605042016806723,medium,True,0.0,False,False
train,1951.JPG,1951.txt,1,1,Breakage,0.098524,0.025752,0.002537190048,453.99859200000003,88.998912,40405.38073753191,5.101170135652894,0.002537190048,3.8258776017396707,small,False,0.0,False,False
train,1951.JPG,1951.txt,2,1,Breakage,0.156467,0.058738,0.009190558646,720.9999359999999,202.998528,146361.9256960942,3.551749577218609,0.009190558646,2.663812182913957,small,False,0.0,False,False
